ID,Item title,Final URL,Image URL,price,sale_price,Contextual keywords
1000000839,르시크릿 김희애 초유 콜라겐 프로틴 4통 8주분 분리대두 분말 파우더 피쉬 어류 저분자 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000839,https://www.nutrione.co.kr/data/goods/20/07/29/1000000839/1000000839_detail_026.png,185000 KRW,148000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000842,비비랩 전지현 더 콜라겐 1500 1박스 2개월분 코스트코 프랑스산 피쉬 어류,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000842,https://www.nutrione.co.kr/data/goods/20/07/30/1000000842/1000000842_detail_067.png,39800 KRW,34900 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000843,뉴트리원 정우성 알티지 오메가3 프리미엄 1박스 1개월분 RTG EPA DHA 엔초비 혈행건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000843,https://www.nutrione.co.kr/data/goods/20/07/31/1000000843/1000000843_detail_022.png,23700 KRW,18900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000844,뉴트리원 정우성 면역엔 홍삼 비타민 1박스 2개월분 면역력 항산화 기억력개선 피로개선,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000844,https://www.nutrione.co.kr/data/goods/20/07/31/1000000844/1000000844_detail_037.png,58000 KRW,45900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000845,뉴트리원 정우성 알티지 오메가3 프리미엄 6박스 6개월분 RTG EPA DHA 엔초비 혈행건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000845,https://www.nutrione.co.kr/data/goods/20/07/31/1000000845/1000000845_detail_045.png,124000 KRW,99000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000846,뉴트리원 정우성 알티지 오메가3 프리미엄 3박스 3개월분 RTG EPA DHA 엔초비 혈행건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000846,https://www.nutrione.co.kr/data/goods/20/07/31/1000000846/1000000846_detail_064.png,65700 KRW,52500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000847,뉴트리원 정우성 면역엔 홍삼 비타민 2박스 4개월분 면역력 항산화 기억력개선 피로개선,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000847,https://www.nutrione.co.kr/data/goods/20/07/31/1000000847/1000000847_detail_072.png,109000 KRW,87000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000848,뉴트리원 정우성 면역엔 홍삼 비타민 4박스 8개월분 면역력 항산화 기억력개선 피로개선,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000848,https://www.nutrione.co.kr/data/goods/20/07/31/1000000848/1000000848_detail_020.png,199000 KRW,159000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000849,뉴트리원 트리플 업 보스웰리아 1박스 3개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000849,https://www.nutrione.co.kr/data/goods/20/07/31/1000000849/1000000849_detail_011.png,62900 KRW,49800 KRW,"관절염,뼈,건강,관절,연골,무릎,손목,통증,보스웰리아"
1000000850,뉴트리원 트리플 업 보스웰리아 2박스 6개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000850,https://www.nutrione.co.kr/data/goods/20/07/31/1000000850/1000000850_detail_017.png,119000 KRW,69800 KRW,"관절염,뼈,건강,관절,연골,무릎,손목,통증,보스웰리아"
1000000851,뉴트리원 트리플 업 보스웰리아 4박스 12개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000851,https://www.nutrione.co.kr/data/goods/20/07/31/1000000851/1000000851_detail_070.png,198000 KRW,128000 KRW,"관절염,뼈,건강,관절,연골,무릎,손목,통증,보스웰리아"
1000000852,르시크릿 김희애 타트체리 진액 100 1박스 2주분 몽모랑시 원액 효능 안토시아닌 외,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000852,https://www.nutrione.co.kr/data/goods/20/08/33/1000000852/1000000852_detail_032.png,29900 KRW,23900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000853,르시크릿 김희애 타트체리 진액 100 2박스 4주분 몽모랑시 원액 안토시아닌 외,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000853,https://www.nutrione.co.kr/data/goods/20/08/33/1000000853/1000000853_detail_032.png,57400 KRW,45900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000854,르시크릿 김희애 타트체리 진액 100 3박스 6주분 몽모랑시 농축액 안토시아닌 외 택1,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000854,https://www.nutrione.co.kr/data/goods/20/08/33/1000000854/1000000854_detail_026.png,82400 KRW,52900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000855,르시크릿 김희애 타트체리 진액 100 4박스 8주분 몽모랑시 농축액 안토시아닌,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000855,https://www.nutrione.co.kr/data/goods/20/08/33/1000000855/1000000855_detail_078.png,104900 KRW,83900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000856,르시크릿 김희애 타트체리 진액 100 6박스 12주분 몽모랑시 농축액 안토시아닌 외 택1,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000856,https://www.nutrione.co.kr/data/goods/20/08/33/1000000856/1000000856_detail_082.png,149000 KRW,94900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000857,르시크릿 김희애 에스트로벤 1박스 1개월분 여성 갱년기 영양제 면역력 피로 개선,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000857,https://www.nutrione.co.kr/data/goods/20/08/33/1000000857/1000000857_detail_063.png,52400 KRW,41900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000858,르시크릿 김희애 에스트로벤 2박스 2개월분 여성 갱년기 영양제 면역력 피로 개선,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000858,https://www.nutrione.co.kr/data/goods/20/08/33/1000000858/1000000858_detail_071.png,102000 KRW,69000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000859,르시크릿 김희애 에스트로벤 4박스 4개월분 여성 갱년기 영양제 면역력 피로 개선,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000859,https://www.nutrione.co.kr/data/goods/20/08/33/1000000859/1000000859_detail_047.png,224000 KRW,135000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000867,비비랩 전지현 더 콜라겐 1500 2박스 4개월분 저분자 코스트코 프랑스산 피쉬 어류,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000867,https://www.nutrione.co.kr/data/goods/20/09/37/1000000867/1000000867_detail_078.png,79600 KRW,67800 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000868,비비랩 전지현 더 콜라겐 1500 3박스 6개월분 저분자 코스트코 프랑스산 피쉬 어류,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000868,https://www.nutrione.co.kr/data/goods/20/09/37/1000000868/1000000868_detail_052.png,119400 KRW,99000 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000869,비비랩 전지현 더 콜라겐 1500 6박스 12개월분 저분자 코스트코 프랑스산 피쉬 어류,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000869,https://www.nutrione.co.kr/data/goods/20/09/37/1000000869/1000000869_detail_097.png,238800 KRW,178000 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000881,뉴트리원 정우성 프로폴리스 이뮨 코어 2박스 1개월분 츄어블 면역력 캡슐 항산화 호주산,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000881,https://www.nutrione.co.kr/data/goods/20/10/41/1000000881/1000000881_detail_08.png,23700 KRW,19800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000884,비투온 정우성 더 포스트 바이오틱스 3박스 3개월분 프로 신 바이오스틱 4세대 면역 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000884,https://www.nutrione.co.kr/data/goods/20/10/41/1000000884/1000000884_detail_057.png,72000 KRW,51900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000886,비비랩 전지현 채움 콜라겐 4박스 200일분 저분자 피쉬 먹는 트리펩타이드 유산균7종,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000886,https://www.nutrione.co.kr/data/goods/20/10/42/1000000886/1000000886_detail_051.png,99000 KRW,82900 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000887,비투온 정우성 더 포스트 바이오틱스 6박스 6개월분 프로 신 바이오스틱 4세대 면역 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000887,https://www.nutrione.co.kr/data/goods/20/10/42/1000000887/1000000887_detail_078.png,144000 KRW,96900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000889,뉴트리원 정우성 프로폴리스 이뮨 코어 6박스 3개월분 츄어블 면역력 캡슐 항산화 호주산,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000889,https://www.nutrione.co.kr/data/goods/20/10/42/1000000889/1000000889_detail_060.png,68000 KRW,56700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000891,뉴트리원 임영웅 브레인알파피에스 1박스 15일분 포스파티딜세린 인지력 개선 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000891,https://www.nutrione.co.kr/data/goods/20/10/43/1000000891/1000000891_detail_057.png,23700 KRW,19800 KRW,"포스파티딜세린,인지력 개선, 항산화, 두뇌건강, 비타민E, 건강기능식품, 임영웅, 건강기능,인지력"
1000000892,뉴트리원 임영웅 브레인알파피에스 4박스 2개월분 포스파티딜세린 인지력 개선 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000892,https://www.nutrione.co.kr/data/goods/20/10/43/1000000892/1000000892_detail_059.png,83800 KRW,69800 KRW,"포스파티딜세린,인지력 개선, 항산화, 두뇌건강, 비타민E, 건강기능식품, 임영웅, 건강기능,인지력"
1000000893,뉴트리원 임영웅 브레인알파피에스 6박스 3개월분 포스파티딜세린 인지력 개선 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000893,https://www.nutrione.co.kr/data/goods/20/10/43/1000000893/1000000893_detail_069.png,118000 KRW,99000 KRW,"포스파티딜세린,인지력 개선, 항산화, 두뇌건강, 비타민E, 건강기능식품, 임영웅, 건강기능,인지력"
1000000894,르시크릿 김희애 수면비책 락티움 플러스 1박스 1개월분 수면 영양제 식약처 인정 아연 테아닌,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000894,https://www.nutrione.co.kr/data/goods/20/10/44/1000000894/1000000894_detail_056.png,75000 KRW,68000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000895,르시크릿 김희애 수면비책 락티움 플러스 2박스 2개월분 수면 영양제 식약처 인정 아연 테아닌,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000895,https://www.nutrione.co.kr/data/goods/20/10/44/1000000895/1000000895_detail_056.png,136000 KRW,123000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000896,르시크릿 김희애 수면비책 락티움 플러스 3박스 3개월분 수면 영양제 식약처 인정 아연 테아닌,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000896,https://www.nutrione.co.kr/data/goods/20/10/44/1000000896/1000000896_detail_069.png,196000 KRW,178000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000897,비비랩 전지현 슬림핏 츄어블 1박스 2주분 다이어트 체지방 감소 면역 간식 탄수화물 비타민,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000897,https://www.nutrione.co.kr/data/goods/20/10/44/1000000897/1000000897_detail_027.png,25000 KRW,20000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000898,비비랩 전지현 슬림핏 듀얼포텐 1박스 2주분 다이어트 관리 가르시니아 카테킨 알로에전잎,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000898,https://www.nutrione.co.kr/data/goods/20/10/44/1000000898/1000000898_detail_044.png,46000 KRW,35900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000900,비투온 정우성 프리바이오틱스 코어 3박스 3개월분 FOS 프락토올리고당 유산균 먹이 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000900,https://www.nutrione.co.kr/data/goods/20/11/45/1000000900/1000000900_detail_025.png,62900 KRW,49900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000901,비투온 정우성 포스트바이오틱스 올인원 3박스 3개월분 유산균 프리 프로 신 바이오틱스 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000901,https://www.nutrione.co.kr/data/goods/20/11/45/1000000901/1000000901_detail_039.png,86000 KRW,62900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000902,비투온 정우성 포스트바이오틱스 100억 맥스 3박스 3개월분 프리 프로 신 바이오틱스 유산균 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000902,https://www.nutrione.co.kr/data/goods/20/11/45/1000000902/1000000902_detail_017.png,99000 KRW,79200 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000903,르시크릿 김희애 초유 콜라겐 프로틴 스틱 1박스 10일분 분리대두 분말 파우더 피쉬 어류 저분자 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000903,https://www.nutrione.co.kr/data/goods/20/11/45/1000000903/1000000903_detail_079.png,49900 KRW,39900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000905,비비랩 전지현 이너뷰 효소 1박스 1개월분 곡물 발효 소화 역가 보장 아밀라아제 프로테아제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000905,https://www.nutrione.co.kr/data/goods/20/11/45/1000000905/1000000905_detail_050.png,41900 KRW,34900 KRW,"전지현효소,곡물발효효소,이너뷰티,이너뷰,효소,효소다이어트,부모님선물,엄마선물,발효효소,비비랩,비비랩효소,소화제효소,활성효소,30대선물,40대선물,속편한,현미효소"
1000000907,비비랩 전지현 시서스 원 다이어트 2주분 시서스추출물 체지방 감소 가루 정제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000907,https://www.nutrione.co.kr/data/goods/20/11/46/1000000907/1000000907_detail_057.png,54700 KRW,49800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000908,비타슈넬 독일직수입 식물성 캡슐 알티지 오메가3 1박스 1개월분 혈행 개선 효능 눈건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000908,https://www.nutrione.co.kr/data/goods/20/11/46/1000000908/1000000908_detail_074.png,45000 KRW,36000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000909,비타슈넬 독일직수입 비타민C 아연 1박스 1개월 종합 멀티 성인 남녀 면역 비타민,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000909,https://www.nutrione.co.kr/data/goods/20/11/46/1000000909/1000000909_detail_036.png,34000 KRW,27000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000910,비타슈넬 독일직수입 칼슘 마그네슘D 1박스 1개월 뼈 치아 영양제 칼마디 눈밑떨림,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000910,https://www.nutrione.co.kr/data/goods/20/11/46/1000000910/1000000910_detail_070.png,34000 KRW,27000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000914,르시크릿 김희애 더 타트체리 파우더 1박스 1개월분 몽모랑시종 안토시아닌 파이토케미컬,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000914,https://www.nutrione.co.kr/data/goods/20/11/47/1000000914/1000000914_detail_034.png,23900 KRW,19900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000915,르시크릿 김희애 더 타트체리 파우더 2박스 2개월분 몽모랑시종 안토시아닌 파이토케미컬,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000915,https://www.nutrione.co.kr/data/goods/20/11/47/1000000915/1000000915_detail_021.png,45900 KRW,37900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000916,르시크릿 김희애 더 타트체리 파우더 3박스 3개월분 몽모랑시종 안토시아닌 파이토케미컬,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000916,https://www.nutrione.co.kr/data/goods/20/11/47/1000000916/1000000916_detail_086.png,65900 KRW,54900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000917,르시크릿 김희애 더 타트체리 파우더 6박스 6개월분 몽모랑시종 안토시아닌 파이토케미컬,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000917,https://www.nutrione.co.kr/data/goods/20/11/47/1000000917/1000000917_detail_051.png,119000 KRW,99000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000918,뉴트리원 전립엔 쏘팔메토 옥타플러스 1박스 1개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000918,https://www.nutrione.co.kr/data/goods/20/11/47/1000000918/1000000918_detail_086.png,25900 KRW,20900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000919,비비랩 이너이뮨 알로에 1박스 2주분 면역력 피부 장 건강 이너뷰티 면역 다당체 알로에베라,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000919,https://www.nutrione.co.kr/data/goods/20/11/47/1000000919/1000000919_detail_024.png,28000 KRW,22500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000927,뉴트리원 건강한 요로 엔 크랜베리 1박스 1개월분 개별인정형 파크랜 슈퍼푸드 유해균 억제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000927,https://www.nutrione.co.kr/data/goods/20/11/48/1000000927/1000000927_detail_070.png,35800 KRW,29900 KRW,"요로건강, 크랜베리, 크랜베리, 미국산, 안토시아니딘, 안토시아닌, 식물성캡슐, 크렌베리영양제, 건크랜베리"
1000000936,르시크릿 김희애 초유 콜라겐 프로틴 스틱 3박스 30일분 분리대두 분말 파우더 피쉬 어류 저분자 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000936,https://www.nutrione.co.kr/data/goods/20/12/49/1000000936/1000000936_detail_062.png,142000 KRW,114000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000937,르시크릿 김희애 초유 콜라겐 프로틴 스틱 4박스 40일분 분리대두 분말 파우더 피쉬 어류 저분자 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000937,https://www.nutrione.co.kr/data/goods/20/12/49/1000000937/1000000937_detail_058.png,185000 KRW,148000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000938,비투온 정우성 스킨엔 포스트 바이오틱스 1박스 1개월분 장 건강 항산화 피부 히알루론산,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000938,https://www.nutrione.co.kr/data/goods/20/12/49/1000000938/1000000938_detail_03.png,33400 KRW,27900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000939,비비랩 전지현 스킨베리어 세라마이드 1박스 1개월분 피부 장벽 케어 수분 비타민 아연 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000939,https://www.nutrione.co.kr/data/goods/20/12/49/1000000939/1000000939_detail_059.png,43900 KRW,34900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000941,르시크릿 김희애 듀얼 이너뷰티 콜라겐 아르간 더 로얄 1박스 1주분 저분자 고함량 식물성,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000941,https://www.nutrione.co.kr/data/goods/20/12/49/1000000941/1000000941_detail_065.png,37300 KRW,29900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000942,르시크릿 김희애 아르간 더 로얄 1박스 1개월분 식물성 오일 캡슐 모로코 엑스트라 버진,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000942,https://www.nutrione.co.kr/data/goods/20/12/49/1000000942/1000000942_detail_069.png,37300 KRW,29900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000888,뉴트리원 정우성 프로폴리스 이뮨 코어 4박스 2개월분 츄어블 면역력 캡슐 항산화 호주산,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000888,https://www.nutrione.co.kr/data/goods/20/10/42/1000000888/1000000888_detail_097.png,46400 KRW,38700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000943,비투온 정우성 더 포스트 바이오틱스 1박스 1개월분 프로 신 바이오스틱 4세대 면역 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000943,https://www.nutrione.co.kr/data/goods/20/12/50/1000000943/1000000943_detail_042.png,24000 KRW,24000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000945,비투온 정우성 포스트바이오틱스 100억 맥스 6박스 6개월분 프리 프로 신 바이오틱스 유산균 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000945,https://www.nutrione.co.kr/data/goods/20/12/50/1000000945/1000000945_detail_049.png,179000 KRW,143200 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
