ID,Item title,Final URL,Image URL,Price,Final mobile URL,Item description,Sale price,Contextual keywords 
1000001075,비비랩 전지현 스킨베리어 세라마이드 2박스 2개월분 피부 장벽 케어 수분 비타민 아연 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001075,https://www.nutrione.co.kr/data/goods/21/04/14/1000001075/1000001075_detail_065.png,84900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001075,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,67800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001076,비비랩 전지현 스킨베리어 세라마이드 3박스 3개월분 피부 장벽 케어 수분 비타민 아연 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001076,https://www.nutrione.co.kr/data/goods/21/04/14/1000001076/1000001076_detail_085.png,123000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001076,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,98700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001077,비비랩 전지현 스킨베리어 세라마이드 4박스 4개월분 피부 장벽 케어 수분 비타민 아연 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001077,https://www.nutrione.co.kr/data/goods/21/04/14/1000001077/1000001077_detail_084.png,159000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001077,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,128000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001078,뉴트리원 정우성 유기농 밀크씨슬 퓨어 2박스 2개월분 식물성 실리마린 피로 간에좋은 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001078,https://www.nutrione.co.kr/data/goods/21/04/14/1000001078/1000001078_detail_07.png,71200 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001078,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,56900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001079,비비랩 전지현 더 엘라스틴 1박스 1개월분 저분자 피쉬 콜라겐 세라마이드 데스모신 비타민C,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001079,https://www.nutrione.co.kr/data/goods/21/04/15/1000001079/1000001079_detail_075.png,34900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001079,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,27900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001080,비비랩 전지현 더 엘라스틴 2박스 2개월분 저분자 피쉬 콜라겐 세라마이드 데스모신 비타민C,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001080,https://www.nutrione.co.kr/data/goods/21/04/15/1000001080/1000001080_detail_036.png,66300 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001080,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,53000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001081,비비랩 전지현 더 엘라스틴 3박스 3개월분 저분자 피쉬 콜라겐 세라마이드 데스모신 비타민C,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001081,https://www.nutrione.co.kr/data/goods/21/04/15/1000001081/1000001081_detail_086.png,94200 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001081,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,75300 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001082,비비랩 전지현 더 엘라스틴 4박스 4개월분 저분자 피쉬 콜라겐 세라마이드 데스모신 비타민C,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001082,https://www.nutrione.co.kr/data/goods/21/04/15/1000001082/1000001082_detail_069.png,119000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001082,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,94900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001083,비비랩 전지현 더 엘라스틴 5박스 5개월분 저분자 피쉬 콜라겐 세라마이드 데스모신 비타민C,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001083,https://www.nutrione.co.kr/data/goods/21/04/15/1000001083/1000001083_detail_099.png,140000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001083,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,111600 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001084,비비랩 전지현 더 엘라스틴 6박스 6개월분 저분자 피쉬 콜라겐 세라마이드 데스모신 비타민C,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001084,https://www.nutrione.co.kr/data/goods/21/04/15/1000001084/1000001084_detail_096.png,156900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001084,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,125500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001087,비비랩 전지현 비오틴 구미 4파우치 8주분 사과맛 젤리 고함량 DSM 2500 비타민B7,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001087,https://www.nutrione.co.kr/data/goods/21/04/16/1000001087/1000001087_detail_09.png,46200 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001087,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,36900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001088,비비랩 전지현 비오틴 구미 8파우치 16주분 사과맛 젤리 고함량 DSM 2500 비타민B7,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001088,https://www.nutrione.co.kr/data/goods/21/04/16/1000001088/1000001088_detail_034.png,87400 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001088,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,69900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001089,르시크릿 감마리놀렌산 레이디블룸 2박스 2개월분 보라지 종자유 오일 여성 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001089,https://www.nutrione.co.kr/data/goods/21/04/16/1000001089/1000001089_detail_094.png,90000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001089,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,72000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001090,르시크릿 감마리놀렌산 레이디블룸 3박스 3개월분 보라지 종자유 오일 여성 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001090,https://www.nutrione.co.kr/data/goods/21/04/16/1000001090/1000001090_detail_079.png,127900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001090,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,102300 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001091,르시크릿 감마리놀렌산 레이디블룸 4박스 4개월분 보라지 종자유 오일 여성 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001091,https://www.nutrione.co.kr/data/goods/21/04/16/1000001091/1000001091_detail_033.png,161000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001091,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,128800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001092,르시크릿 감마리놀렌산 레이디블룸 5박스 5개월분 보라지 종자유 오일 여성 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001092,https://www.nutrione.co.kr/data/goods/21/04/16/1000001092/1000001092_detail_015.png,189500 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001092,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,151600 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001093,르시크릿 감마리놀렌산 레이디블룸 6박스 6개월분 보라지 종자유 오일 여성 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001093,https://www.nutrione.co.kr/data/goods/21/04/16/1000001093/1000001093_detail_057.png,214000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001093,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,170500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001094,뉴트리원 정우성 유기농 밀크씨슬 퓨어 3박스 3개월분 식물성 실리마린 피로 간에좋은 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001094,https://www.nutrione.co.kr/data/goods/21/04/16/1000001094/1000001094_detail_087.png,101200 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001094,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,80900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001095,뉴트리원 정우성 유기농 밀크씨슬 퓨어 4박스 4개월분 식물성 실리마린 피로 간에좋은 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001095,https://www.nutrione.co.kr/data/goods/21/04/16/1000001095/1000001095_detail_024.png,127000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001095,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,101600 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001096,뉴트리원 정우성 유기농 밀크씨슬 퓨어 5박스 5개월분 식물성 실리마린 피로 간에좋은 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001096,https://www.nutrione.co.kr/data/goods/21/04/16/1000001096/1000001096_detail_012.png,149500 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001096,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,119600 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001097,뉴트리원 정우성 유기농 밀크씨슬 퓨어 6박스 6개월분 식물성 실리마린 피로 간에좋은 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001097,https://www.nutrione.co.kr/data/goods/21/04/16/1000001097/1000001097_detail_086.png,168200 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001097,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,134500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000816,뉴트리원 임영웅 포스트 바이오틱스 1박스 1개월분 프리 신 바이오스틱 유산균 프롤린,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000816,https://www.nutrione.co.kr/data/goods/20/06/25/1000000816/1000000816_detail_059.png,29800 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000816,임영웅 포스트바이오틱스,24800 KRW,"임영웅,유산균,신유산균,유익균,포스트바이오틱스,프로바이오틱스,면역,장건강,대장,아연,판토텐산,프락토올리고당,에너지,배변활동"
1000001099,더생 알파 임영웅 침향환 골드 2박스 2개월분 침향단 침향원 홍삼 녹용 부모님 어르신 명절 선물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001099,https://www.nutrione.co.kr/data/goods/21/04/16/1000001099/1000001099_detail_065.png,237500 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001099,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,190000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001100,더생 알파 임영웅 침향환 골드 3박스 3개월분 침향단 침향원 홍삼 녹용 부모님 어르신 명절 선물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001100,https://www.nutrione.co.kr/data/goods/21/04/16/1000001100/1000001100_detail_057.png,348800 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001100,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,279000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001101,더생 알파 임영웅 프리미엄 여주 진 2박스 4주분 즙 진액 비타민 아미노산 무기질 카란틴 폴리페놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001101,https://www.nutrione.co.kr/data/goods/21/04/17/1000001101/1000001101_detail_064.png,71300 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001101,"식물성 인슐린 함유, 프리미엄 여주 진액",57000 KRW,"여주,진액,건강,건강즙,건강진액,건강식품,즙,p-인슐린,인슐린,카란틴,스틱,국산,효능,몸보신 음식, 어르신,선물세트,선물용,천연,여주즙추천,먹는,비타민,아미노산,무기질,카란틴,폴리페놀"
1000001102,더생 알파 임영웅 프리미엄 여주 진 3박스 6주분 즙 진액 비타민 아미노산 무기질 카란틴 폴리페놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001102,https://www.nutrione.co.kr/data/goods/21/04/17/1000001102/1000001102_detail_037.png,103000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001102,"식물성 인슐린 함유, 프리미엄 여주 진액",82000 KRW,"여주,진액,건강,건강즙,건강진액,건강식품,즙,p-인슐린,인슐린,카란틴,스틱,국산,효능,몸보신 음식, 어르신,선물세트,선물용,천연,여주즙추천,먹는,비타민,아미노산,무기질,카란틴,폴리페놀"
1000001103,더생 알파 임영웅 프리미엄 여주 진 4박스 8주분 즙 진액 비타민 아미노산 무기질 카란틴 폴리페놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001103,https://www.nutrione.co.kr/data/goods/21/04/17/1000001103/1000001103_detail_047.png,132000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001103,"식물성 인슐린 함유, 프리미엄 여주 진액",105000 KRW,"여주,진액,건강,건강즙,건강진액,건강식품,즙,p-인슐린,인슐린,카란틴,스틱,국산,효능,몸보신 음식, 어르신,선물세트,선물용,천연,여주즙추천,먹는,비타민,아미노산,무기질,카란틴,폴리페놀"
1000001104,더생 알파 임영웅 프리미엄 여주 진 5박스 10주분 즙 진액 비타민 아미노산 무기질 카란틴 폴리페놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001104,https://www.nutrione.co.kr/data/goods/21/04/17/1000001104/1000001104_detail_090.png,159000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001104,"식물성 인슐린 함유, 프리미엄 여주 진액",127000 KRW,"여주,진액,건강,건강즙,건강진액,건강식품,즙,p-인슐린,인슐린,카란틴,스틱,국산,효능,몸보신 음식, 어르신,선물세트,선물용,천연,여주즙추천,먹는,비타민,아미노산,무기질,카란틴,폴리페놀"
1000001105,더생 알파 임영웅 프리미엄 여주 진 6박스 12주분 즙 진액 비타민 아미노산 무기질 카란틴 폴리페놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001105,https://www.nutrione.co.kr/data/goods/21/04/17/1000001105/1000001105_detail_063.png,187000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001105,"식물성 인슐린 함유, 프리미엄 여주 진액",149000 KRW,"여주,진액,건강,건강즙,건강진액,건강식품,즙,p-인슐린,인슐린,카란틴,스틱,국산,효능,몸보신 음식, 어르신,선물세트,선물용,천연,여주즙추천,먹는,비타민,아미노산,무기질,카란틴,폴리페놀"
1000001106,더생 알파 임영웅 프리미엄 침향 진 2박스 4주분 진액 회화나무 천궁 복분자 감초 프리바이오틱스,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001106,https://www.nutrione.co.kr/data/goods/21/04/17/1000001106/1000001106_detail_074.png,71300 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001106,고귀한 원료 침향을 가득 담은 진액 스틱!,57000 KRW,"침향,액,즙,진액,알파플레젠,바이무신산,델타구아이엔,쿠쿠르비타신,베타셀리넨,아가로스피롤,스틱,효능,몸보신,활력,어르신,선물,80대할머니선물,부모님선물,할아버지선물,감초,회화나무,천궁,복분자,프리바이오틱스"
1000001107,더생 알파 임영웅 프리미엄 침향 진 3박스 6주분 진액 회화나무 천궁 복분자 감초 프리바이오틱스,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001107,https://www.nutrione.co.kr/data/goods/21/04/17/1000001107/1000001107_detail_086.png,103000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001107,고귀한 원료 침향을 가득 담은 진액 스틱!,82000 KRW,"침향,액,즙,진액,알파플레젠,바이무신산,델타구아이엔,쿠쿠르비타신,베타셀리넨,아가로스피롤,스틱,효능,몸보신,활력,어르신,선물,80대할머니선물,부모님선물,할아버지선물,감초,회화나무,천궁,복분자,프리바이오틱스"
1000001108,더생 알파 임영웅 프리미엄 침향 진 4박스 8주분 진액 회화나무 천궁 복분자 감초 프리바이오틱스,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001108,https://www.nutrione.co.kr/data/goods/21/04/17/1000001108/1000001108_detail_062.png,132000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001108,고귀한 원료 침향을 가득 담은 진액 스틱!,105000 KRW,"침향,액,즙,진액,알파플레젠,바이무신산,델타구아이엔,쿠쿠르비타신,베타셀리넨,아가로스피롤,스틱,효능,몸보신,활력,어르신,선물,80대할머니선물,부모님선물,할아버지선물,감초,회화나무,천궁,복분자,프리바이오틱스"
1000001109,더생 알파 임영웅 프리미엄 침향 진 5박스 10주분 진액 회화나무 천궁 복분자 감초 프리바이오틱스,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001109,https://www.nutrione.co.kr/data/goods/21/04/17/1000001109/1000001109_detail_087.png,159000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001109,고귀한 원료 침향을 가득 담은 진액 스틱!,127000 KRW,"침향,액,즙,진액,알파플레젠,바이무신산,델타구아이엔,쿠쿠르비타신,베타셀리넨,아가로스피롤,스틱,효능,몸보신,활력,어르신,선물,80대할머니선물,부모님선물,할아버지선물,감초,회화나무,천궁,복분자,프리바이오틱스"
1000001110,더생 알파 임영웅 프리미엄 침향 진 6박스 12주분 진액 회화나무 천궁 복분자 감초 프리바이오틱스,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001110,https://www.nutrione.co.kr/data/goods/21/04/17/1000001110/1000001110_detail_065.png,187000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001110,고귀한 원료 침향을 가득 담은 진액 스틱!,149000 KRW,"침향,액,즙,진액,알파플레젠,바이무신산,델타구아이엔,쿠쿠르비타신,베타셀리넨,아가로스피롤,스틱,효능,몸보신,활력,어르신,선물,80대할머니선물,부모님선물,할아버지선물,감초,회화나무,천궁,복분자,프리바이오틱스"
1000001111,더생 알파 임영웅 프리미엄 녹용 진 2박스 4주분 진액 콜라겐 인지질 히알루론산 글루코사민 녹각,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001111,https://www.nutrione.co.kr/data/goods/21/04/17/1000001111/1000001111_detail_062.png,86900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001111,녹용을 듬뿍 넣은 원기 충전 진액 스틱!,69000 KRW,"녹용,진액,즙,효능,몸보신음식,콜라겐,히알루론산,인지질,인산칼슘,글루코사민,강글리오사이드, 사슴뿔,뉴질랜드산,상대,하대,중대,분골,식물성재료,원기충전,히알루론산,녹각"
1000001112,더생 알파 임영웅 프리미엄 녹용 진 3박스 6주분 진액 콜라겐 인지질 히알루론산 글루코사민 녹각,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001112,https://www.nutrione.co.kr/data/goods/21/04/17/1000001112/1000001112_detail_090.png,127900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001112,녹용을 듬뿍 넣은 원기 충전 진액 스틱!,102000 KRW,"녹용,진액,즙,효능,몸보신음식,콜라겐,히알루론산,인지질,인산칼슘,글루코사민,강글리오사이드, 사슴뿔,뉴질랜드산,상대,하대,중대,분골,식물성재료,원기충전,히알루론산,녹각"
1000001113,더생 알파 임영웅 프리미엄 녹용 진 4박스 8주분 진액 콜라겐 인지질 히알루론산 글루코사민 녹각,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001113,https://www.nutrione.co.kr/data/goods/21/04/17/1000001113/1000001113_detail_09.png,167900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001113,녹용을 듬뿍 넣은 원기 충전 진액 스틱!,134000 KRW,"녹용,진액,즙,효능,몸보신음식,콜라겐,히알루론산,인지질,인산칼슘,글루코사민,강글리오사이드, 사슴뿔,뉴질랜드산,상대,하대,중대,분골,식물성재료,원기충전,히알루론산,녹각"
1000001114,더생 알파 임영웅 프리미엄 녹용 진 5박스 10주분 진액 콜라겐 인지질 히알루론산 글루코사민 녹각,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001114,https://www.nutrione.co.kr/data/goods/21/04/17/1000001114/1000001114_detail_070.png,206900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001114,녹용을 듬뿍 넣은 원기 충전 진액 스틱!,165000 KRW,"녹용,진액,즙,효능,몸보신음식,콜라겐,히알루론산,인지질,인산칼슘,글루코사민,강글리오사이드, 사슴뿔,뉴질랜드산,상대,하대,중대,분골,식물성재료,원기충전,히알루론산,녹각"
1000001116,더생 알파 임영웅 진양갱 2박스 16개입 영양 간식 쌍화 대보 복분자 참당귀 감초 천궁 생강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001116,https://www.nutrione.co.kr/data/goods/21/04/17/1000001116/1000001116_detail_05.png,72500 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001116,"어르신 안성맞춤 선물세트! 쌍화, 대보, 복분자까지 함유한 건강 간식 진양갱!",58000 KRW,"양갱,쌍화,대보,복분자,건강간식,앙금,백앙금,아이들간식,아이간식,팥,할아버지선물,할머니선물,양갱선물세트,비건간식,어른들간식,선물세트,어버이날,부모님,선물,영양,참당귀,감초,천궁,생강"
1000001117,더생 알파 임영웅 진양갱 3박스 24개입 영양 간식 쌍화 대보 복분자 참당귀 감초 천궁 생강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001117,https://www.nutrione.co.kr/data/goods/21/04/17/1000001117/1000001117_detail_045.png,104000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001117,"어르신 안성맞춤 선물세트! 쌍화, 대보, 복분자까지 함유한 건강 간식 진양갱!",83000 KRW,"양갱,쌍화,대보,복분자,건강간식,앙금,백앙금,아이들간식,아이간식,팥,할아버지선물,할머니선물,양갱선물세트,비건간식,어른들간식,선물세트,어버이날,부모님,선물,영양,참당귀,감초,천궁,생강"
1000001118,더생 알파 임영웅 진양갱 4박스 32개입 영양 간식 쌍화 대보 복분자 참당귀 감초 천궁 생강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001118,https://www.nutrione.co.kr/data/goods/21/04/17/1000001118/1000001118_detail_054.png,132000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001118,"어르신 안성맞춤 선물세트! 쌍화, 대보, 복분자까지 함유한 건강 간식 진양갱!",105000 KRW,"양갱,쌍화,대보,복분자,건강간식,앙금,백앙금,아이들간식,아이간식,팥,할아버지선물,할머니선물,양갱선물세트,비건간식,어른들간식,선물세트,어버이날,부모님,선물,영양,참당귀,감초,천궁,생강"
